Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Price range,Currency,Average Cost for two,Aggregate rating,Rating text,Votes,Primary Cuisine,Budget Category,Normalized Votes,Popularity Score
5765,New Arjun Bombay Pav Bhaji,1,new delhi,"D-2, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",street food,1,Indian Rupees(Rs.),250,3.8,Good,234,street food,low,0.587069632756062,0.7081208898268185
18037821,Sweeter Delight,1,new delhi,"G-3/67, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",bakery,1,Indian Rupees(Rs.),300,0.0,Not rated,3,bakery,low,0.14906833483347914,0.04472050045004374
18400738,Madaari,1,new delhi,"G-1, Near Azadpur Metro Station, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi","north indian, chinese, continental, italian",3,Indian Rupees(Rs.),1200,4.3,Very Good,113,north indian,high,0.5092837682559229,0.7547851304767769
307730,Amritsari Express,1,new delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",north indian,1,Indian Rupees(Rs.),400,3.4,Average,33,north indian,medium,0.3791898071361944,0.5897569421408583
305251,Barista,1,new delhi,"Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",cafe,2,Indian Rupees(Rs.),650,3.1,Average,18,cafe,high,0.3166157404611784,0.5289847221383535
312087,Baskin Robbins,1,new delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",ice cream,1,Indian Rupees(Rs.),300,3.1,Average,6,ice cream,low,0.20924386175884935,0.4967731585276548
18070503,Bikano's Chat Cafe,1,new delhi,"Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","street food, south indian, chinese",2,Indian Rupees(Rs.),500,2.7,Average,31,street food,medium,0.37267083708369786,0.48980125112510936
18454460,Burger Singh,1,new delhi,"Kitchen 6B, DEL 15 Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","burger, fast food",2,Indian Rupees(Rs.),500,3.3,Average,19,burger,medium,0.32213131218744495,0.5586393936562334
18419902,Cafe Grub,1,new delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","chinese, fast food",1,Indian Rupees(Rs.),300,3.2,Average,13,chinese,low,0.2837780291755889,0.5331334087526767
307356,Chicago Pizza,1,new delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",pizza,2,Indian Rupees(Rs.),800,2.9,Average,48,pizza,high,0.4184877235176987,0.5315463170553096
8580,Cocoberry,1,new delhi,"67, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",desserts,1,Indian Rupees(Rs.),300,3.1,Average,25,desserts,low,0.35034336088422036,0.5391030082652661
18324914,Dosa Plaza,1,new delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",south indian,1,Indian Rupees(Rs.),400,3.2,Average,13,south indian,medium,0.2837780291755889,0.5331334087526767
300473,Karim's,1,new delhi,"67, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","north indian, mughlai",2,Indian Rupees(Rs.),700,3.3,Average,79,north indian,high,0.4711996470209241,0.6033598941062771
306250,Kebab Xpress,1,new delhi,"2nd Floor, Del15 Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","north indian, mughlai",2,Indian Rupees(Rs.),600,3.2,Average,32,north indian,medium,0.37597971580827955,0.5607939147424839
18356784,Keventers,1,new delhi,"Food Court, Moments Mall, Patel Road, Near Kirti Nagar Metro Station, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",beverages,1,Indian Rupees(Rs.),400,3.3,Average,11,beverages,medium,0.26720219521148403,0.5421606585634451
8373,KFC,1,new delhi,"12 & 13, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","american, fast food",2,Indian Rupees(Rs.),500,2.6,Average,87,american,medium,0.48144835768049343,0.5084345073041481
308101,Paranthas 21,1,new delhi,"Food Court, Second Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","north indian, street food",1,Indian Rupees(Rs.),350,3.3,Average,28,north indian,medium,0.3620855687981776,0.5706256706394532
8840,Subway,1,new delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","american, fast food, salad, healthy food",2,Indian Rupees(Rs.),500,2.6,Average,69,american,medium,0.4568410065295548,0.5010523019588664
18228870,Wow! Momo,1,new delhi,"Shop 167, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","tibetan, chinese",1,Indian Rupees(Rs.),350,3.2,Average,41,tibetan,medium,0.4019118895535938,0.5685735668660781
7066,Berco's,1,new delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","chinese, thai",3,Indian Rupees(Rs.),1100,3.5,Good,120,chinese,high,0.5156917108605494,0.6447075132581648
305479,Dunkin' Donuts,1,new delhi,"14, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","burger, desserts, fast food",2,Indian Rupees(Rs.),600,3.5,Good,107,burger,medium,0.5034699159674938,0.6410409747902481
8845,Giani's,1,new delhi,"2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","ice cream, desserts",1,Indian Rupees(Rs.),400,3.5,Good,33,ice cream,medium,0.3791898071361944,0.6037569421408583
7509,The Beer Cafe,1,new delhi,"218 & 219, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","finger food, north indian",3,Indian Rupees(Rs.),1200,3.8,Good,371,finger food,high,0.6364590924252528,0.7229377277275757
302715,Basil Tree,1,new delhi,"223, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","north indian, italian, chinese",3,Indian Rupees(Rs.),1000,2.4,Poor,96,north indian,high,0.4919190087154649,0.48357570261463945
18241509,Chaayos,1,new delhi,"Ground Floor, Moments Mall, Patel Road, Next to Kirti Nagar Metro Station, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","cafe, tea",1,Indian Rupees(Rs.),400,4.1,Very Good,60,cafe,medium,0.4420425696226205,0.7066127708867861
18277003,QD's Restaurant,1,new delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","chinese, north indian, fast food, italian",2,Indian Rupees(Rs.),800,4.1,Very Good,137,chinese,high,0.5298279519474919,0.7329483855842476
7547,Ada e Handi Restaurant,1,new delhi,"141, South Moti Bagh Market, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi","mughlai, north indian, chinese",2,Indian Rupees(Rs.),700,2.6,Average,34,mughlai,high,0.38230683911281516,0.47869205173384455
301236,Darjeeling Momos,1,new delhi,"155, Near Sadhu Vaswani School, South Moti Bagh, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi","chinese, fast food",1,Indian Rupees(Rs.),250,2.9,Average,22,chinese,low,0.3371599241527473,0.5071479772458242
18082630,Ingredients,1,new delhi,"Shop 4, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi",north indian,2,Indian Rupees(Rs.),750,3.3,Average,27,north indian,high,0.3583121965923285,0.5694936589776984
7548,Al Quresh,1,new delhi,"160, South Moti Bagh Market, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi","north indian, mughlai",2,Indian Rupees(Rs.),600,3.6,Good,62,north indian,medium,0.44551158251485906,0.6376534747544578
310419,Angels in my Kitchen,1,new delhi,"Shop 139, South Moti Bagh Market, Opposite Anand Niketan, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi","bakery, desserts, fast food",1,Indian Rupees(Rs.),350,3.5,Good,57,bakery,medium,0.4366197362149171,0.620985920864475
4634,Aapki Rasoi,1,new delhi,"5, DLF, Industrial Area, Near Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",north indian,1,Indian Rupees(Rs.),300,3.1,Average,15,north indian,low,0.2981366696669583,0.5234410009000875
18228874,Bats On Delivery,1,new delhi,"DLF Industrial Area, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, fast food",2,Indian Rupees(Rs.),700,3.1,Average,17,north indian,high,0.3108018881727493,0.5272405664518248
18433904,Bimbo Cakes,1,new delhi,"Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",bakery,1,Indian Rupees(Rs.),400,3.2,Average,10,bakery,medium,0.2578458554302747,0.5253537566290823
312145,Burger Bros,1,new delhi,"Shop 1/20, Sabji Market, Near Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","fast food, burger",1,Indian Rupees(Rs.),300,3.1,Average,21,fast food,low,0.3323800228470143,0.5337140068541043
304585,Chinese Food Corner,1,new delhi,"5/29, Opposite Community Centre, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","chinese, north indian",2,Indian Rupees(Rs.),500,2.5,Average,20,chinese,medium,0.32737772213685423,0.44821331664105624
312916,CL Snacks,1,new delhi,"A-12/15, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",street food,1,Indian Rupees(Rs.),150,3.1,Average,7,street food,low,0.22360250225021872,0.5010807506750656
313006,Kapoor's Sanjha Chulha,1,new delhi,"16/9, Near Sudershan Park Pul, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, mughlai",2,Indian Rupees(Rs.),500,3.0,Average,5,north indian,medium,0.19266802779474443,0.47780040833842324
305861,King's,1,new delhi,"4 DLF, Industrial Area, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",ice cream,1,Indian Rupees(Rs.),150,3.2,Average,7,ice cream,low,0.22360250225021872,0.5150807506750655
9026,Kumar Hotel,1,new delhi,"Opposite Fun Cinema, Near Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, mughlai",2,Indian Rupees(Rs.),700,3.4,Average,57,north indian,high,0.4366197362149171,0.6069859208644751
309178,Kumar Pastry Shop,1,new delhi,"6/33, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","bakery, fast food",1,Indian Rupees(Rs.),300,3.2,Average,31,bakery,low,0.37267083708369786,0.5598012511251094
18249097,Midnight Adda,1,new delhi,"East Punjabi Bagh, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",north indian,2,Indian Rupees(Rs.),600,3.0,Average,6,north indian,medium,0.20924386175884935,0.48277315852765473
308880,Mughlaai Daawat,1,new delhi,"H 2, Bali Nagar, Ramesh Nagar, Near, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, mughlai, fast food",2,Indian Rupees(Rs.),550,2.9,Average,8,north indian,medium,0.23626772075600977,0.4768803162268029
18382113,Pindiwala,1,new delhi,"Shop 72, DLF Industrial Area, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",mughlai,2,Indian Rupees(Rs.),500,3.0,Average,4,mughlai,medium,0.17306297735396584,0.4719188932061897
18241861,Pipes & Hipes,1,new delhi,"Shop 29, 1st Floor, Opposite Metro Pillar 301, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, chinese, fast food",2,Indian Rupees(Rs.),900,3.0,Average,8,north indian,high,0.23626772075600977,0.49088031622680284
310162,Sai Rasoi,1,new delhi,"Shop 1, D-1, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","chinese, north indian",2,Indian Rupees(Rs.),500,3.1,Average,9,chinese,medium,0.24759714477070544,0.5082791434312116
303589,Snaxpress Tastes & Cakes,1,new delhi,"2/49, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","bakery, desserts",1,Indian Rupees(Rs.),200,2.9,Average,5,bakery,low,0.19266802779474443,0.4638004083384233
311459,Veggie Adda,1,new delhi,"8/20, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, fast food",1,Indian Rupees(Rs.),400,3.4,Average,25,north indian,medium,0.35034336088422036,0.5811030082652661
9053,C L Corner,1,new delhi,"A-12/18, Near Fun Cinema, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",street food,1,Indian Rupees(Rs.),100,3.8,Good,85,street food,low,0.478976293091259,0.6756928879273776
312893,Chin 10,1,new delhi,"C-111, New Moti Nagar, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, chinese",2,Indian Rupees(Rs.),500,3.5,Good,53,north indian,medium,0.4289357485507542,0.6186807245652262
18273640,Kati Roll Cottage,1,new delhi,"Shop 3, C-103, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",fast food,1,Indian Rupees(Rs.),200,3.7,Good,39,fast food,low,0.3966654796041846,0.6369996438812554
308130,Kings Kulfi,1,new delhi,"Main Road, Below Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",ice cream,1,Indian Rupees(Rs.),150,3.7,Good,39,ice cream,low,0.3966654796041846,0.6369996438812554
5663,Paramjeet Machi Wala,1,new delhi,"WZ-1, Opposite Metro Station, Basai Darapur Road, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","seafood, north indian",2,Indian Rupees(Rs.),700,3.6,Good,99,seafood,high,0.49519428954141087,0.6525582868624232
18247005,Rajan Corner,1,new delhi,"6/27, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",south indian,1,Indian Rupees(Rs.),400,3.6,Good,20,south indian,medium,0.32737772213685423,0.6022133166410563
18449827,Amit Dhaba,1,new delhi,"Shop 28, Sudama Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",fast food,1,Indian Rupees(Rs.),200,0.0,Not rated,0,fast food,low,0.0,0.0
18342574,Apni Rasoi,1,new delhi,"Shop 5, DLF, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",north indian,2,Indian Rupees(Rs.),500,0.0,Not rated,0,north indian,medium,0.0,0.0
18391689,Chap Corner,1,new delhi,"A/158, Near Jhule Lal Temple, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",street food,1,Indian Rupees(Rs.),250,0.0,Not rated,0,street food,low,0.0,0.0
304573,Chinese Corner,1,new delhi,"19, Main Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","fast food, chinese",1,Indian Rupees(Rs.),350,0.0,Not rated,0,fast food,medium,0.0,0.0
304586,Evergreen Punjabi Swad,1,new delhi,"3/32, Near Fun Cinema, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",north indian,1,Indian Rupees(Rs.),200,0.0,Not rated,2,north indian,low,0.11813386037800488,0.03544015811340146
18449629,Giani,1,new delhi,"Shop 5, DLF, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","ice cream, desserts",1,Indian Rupees(Rs.),400,0.0,Not rated,0,ice cream,medium,0.0,0.0
18451179,Hot & Hot Shudhir Chinese Point,1,new delhi,"5/8, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","chinese, fast food",1,Indian Rupees(Rs.),300,0.0,Not rated,0,chinese,low,0.0,0.0
18451158,Hungerz Hub,1,new delhi,"8/30, Sanatan Dharm Mandir, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","burger, pizza, fast food",1,Indian Rupees(Rs.),250,0.0,Not rated,0,burger,low,0.0,0.0
18451166,Magic Mo:Mo Corner,1,new delhi,"Shop 1/20, Sabji Market, Near Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","chinese, fast food",1,Indian Rupees(Rs.),250,0.0,Not rated,0,chinese,low,0.0,0.0
18238245,Malhotra's Zayeeka,1,new delhi,"Shop 23, Sudama Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, chinese",2,Indian Rupees(Rs.),500,0.0,Not rated,1,north indian,medium,0.07453416741673957,0.02236025022502187
308110,Moji Dhaba,1,new delhi,"T 27, 28, 29, Super Market, Opposite Milan Cinema, New Moti Nagar, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",north indian,1,Indian Rupees(Rs.),400,0.0,Not rated,0,north indian,medium,0.0,0.0
312213,Naughty 9 Kitchen & Bar,1,new delhi,"31, DLF, Metro Pillar No. 314, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","north indian, chinese",2,Indian Rupees(Rs.),600,0.0,Not rated,3,north indian,medium,0.14906833483347914,0.04472050045004374
18410370,Street Chaat Chatoron Ka Adda,1,new delhi,"B-183, New, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",street food,1,Indian Rupees(Rs.),100,0.0,Not rated,0,street food,low,0.0,0.0
18236975,Syall Kotian Da Dhaba,1,new delhi,"A-201, New, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",north indian,2,Indian Rupees(Rs.),500,0.0,Not rated,0,north indian,medium,0.0,0.0
18471517,Taaj Kitchen,1,new delhi,"69/6-A, Najafgarh Road, Opposite Moments Mall, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi","asian, north indian, mughlai",2,Indian Rupees(Rs.),700,0.0,Not rated,1,asian,high,0.07453416741673957,0.02236025022502187
304469,Tirath Sweets,1,new delhi,"Main Road, Main Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",mithai,1,Indian Rupees(Rs.),100,0.0,Not rated,0,mithai,low,0.0,0.0
18451144,Tummyy Tull,1,new delhi,"Main Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",fast food,1,Indian Rupees(Rs.),200,0.0,Not rated,0,fast food,low,0.0,0.0
4084,34 Parkstreet Lane,1,new delhi,"Shop 7, Mukherjee Tower, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",fast food,1,Indian Rupees(Rs.),200,2.9,Average,4,fast food,low,0.17306297735396584,0.4579188932061897
310947,Bhikaram Bhujawala,1,new delhi,"1995, Main Road, Near Nulife Hospital, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",mithai,1,Indian Rupees(Rs.),100,3.0,Average,5,mithai,low,0.19266802779474443,0.47780040833842324
310989,Chawla The Pastry Palace,1,new delhi,"Ground Floor, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",bakery,1,Indian Rupees(Rs.),200,2.9,Average,5,bakery,low,0.19266802779474443,0.4638004083384233
18358295,Food Box,1,new delhi,"House 70, Shop 2, Indra Vihar, Opposite International Girls Hostel, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",fast food,1,Indian Rupees(Rs.),300,3.0,Average,4,fast food,low,0.17306297735396584,0.4719188932061897
18317756,Foody Box,1,new delhi,"Shop 2, Indra Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi","north indian, chinese",1,Indian Rupees(Rs.),300,3.1,Average,8,north indian,low,0.23626772075600977,0.504880316226803
310936,Giani,1,new delhi,"265, Main Road, Hakikat Nagar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi","ice cream, desserts",1,Indian Rupees(Rs.),300,3.1,Average,9,ice cream,low,0.24759714477070544,0.5082791434312116
308796,Green Chick Chop,1,new delhi,"A-18, Plot 2, Young Chamber Commercial Complex, Behind Batra Cinema, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi","raw meats, north indian, fast food",1,Indian Rupees(Rs.),350,3.1,Average,14,raw meats,medium,0.2911968377319707,0.5213590513195911
18460320,Heaven's Shawarma,1,new delhi,"B12, Near Batra Cinema, Main Road, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",lebanese,1,Indian Rupees(Rs.),200,3.0,Average,6,lebanese,low,0.20924386175884935,0.48277315852765473
18241893,Hyderabad Spl. Chicken Biryani Point,1,new delhi,"Batra Cinema Complex, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",mughlai,1,Indian Rupees(Rs.),350,3.0,Average,4,mughlai,medium,0.17306297735396584,0.4719188932061897
18363053,Keshar,1,new delhi,"516, Parmanand Colony, Near Dusshera Ground, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi","north indian, south indian, chinese",1,Indian Rupees(Rs.),400,3.0,Average,4,north indian,medium,0.17306297735396584,0.4719188932061897
